id,title.main_title,title.subtitle,date.date_display,date.date_display_classification,date.date_radical,date.date_radical_classification,subjects.topics,subjects.form_genre,edition_enumeration,classifications,contributions,languages,places,relationships,held_by,electronic_locator,summary,notes,cluster,pc1,pc2
4709,"The patriot's calendar for the year 1794, containing the useful English almanack, the decree of the French National convention for the alteration of the style, the interesting report of Fabre D'Eglantine on that subject, translated at length, the French calendar, reprinted from the Paris edition, with an accurate translation of the same, the Declaration of the Rights of man, the musick and words of the four French national airs, the Marseilles hymn, Ca-ira, the Chant civique, and the Carmagnole, with a collection of the best odes and fugitive pieces written in favour of liberty, and a chronological table of the principal events of the French revolution",,1793-12,,,,Politics and government (FAST Topic),Calendars (FAST Forms),,Compilation (Translation Status),publisher::person::2325::James Ridgway; publisher::person::2838::John Bew; editor::person::2331::John Lawrence,English,2643743::London::United Kingdom,,,"https://books.google.be/books?id=mYADAAAAQAAJ&pg=PA62&lpg=PA62&dq=%22THE+French+people,+convinced+that+forgetfulness+of,+and+contempt+for,+the+natural+rights+of+man,+are+the+only+causes+of+the+crimes+and+misfortunes+of+the+world%22&source=bl&ots=QpJa8RJ0jG&sig=ACfU3U3X3QxbGXlDGQpH0tTNekZNq3t6zA&hl=nl&sa=X&ved=2ahUKEwiKteDIgYDwAhWzp3EKHX5cCEYQ6AEwAnoECAQQAw#v=onepage&q&f=false",,Probably published in December 1793.,4,-1.047063102315447,-0.463485185079622
4879,"The patriot's pocket companion or complete memorandum book for the year 1797, or fifth and sixth years of the French Republic",,1796-10-26,,,,Politics and government (FAST Topic),Calendars (FAST Forms),,Compilation (Translation Status),"publisher::organisation::2405::Williams, T.",English,2643743::London::United Kingdom,,organisation::1221::British Library,,"N.B. to the Advertisement: 'The conviction of D.I. Eaton, for selling Piggot's Political Ditionary, and the Duties of Citizenship, and those of Joseph Burks and J. Smith, for the latter, could not be inserted in their proper place, as sentence is not yet passed'.","The Patriot's Pocket Companion seems to be a continuation of the Patriot's Calendar, which stopped after three editions. Despite the mention 'To be continued annually' on the title page, it had only one edition. Engraved portrait of Robert Thomas Crosfeild (or Crossfield), who had been falsely accused (and subsequently acquitted) of taking part in the Popgun Plot. Contains a 'List of patriots committed to prison for high treason in the years 1794, 95 and 96' and a 'List of the persons who have been tried for the publication of PAINE's works, or other seditious writings, or for seditious words or practices, from the commencement of the alarm to the present day'. Also contains radical essays and poetry, a table of the French weights and measures, a chronology of the French Revolution and a list of general meetings of the London Corresponding Society.",4,-0.991588444498154,-0.44227662722049327
4871,"The philosophical dictionary, for the pocket, translated from the French edition. Corrected by the author",,1795,,,,Philosophy (FAST Topic),Dictionaries (FAST Forms),,New edition (Printing and Publishing Status); Integral (Translation Status),"translator::person::2313::Anonymous (182); bookseller::person::2843::Berry, Rogers & Berry; publisher::person::2842::I. Carnan (Printed for I. Carnan)",English,2643743::London::United Kingdom; 5128581::New York::United States,"::other edition::3502::The philosophical dictionary for the pocket, written in French by a society of men of letters and translated into English from the last Geneva edition, corrected by the authors. With notes, containing a refutation of such passages as are any way exceptionable in regard to religion (1765)",organisation::1221::British Library,https://www.google.co.uk/books/edition/The_Philosophical_Dictionary_for_the_Poc/NKZfAAAAcAAJ?hl=en&gbpv=1,,"Published anonymously, but with an engraved portrait of Voltaire. Includes an abridged version of the editor's preface in the 1765 edition.

The ""I. Carnan"" in the imprint may by intended to be T. Carnan; this may in fact be a New York reprint of an earlier London edition.",4,-1.0804266626658656,-0.09137183601495281
4870,"The philosophical dictionary, for the pocket, translated from the French edition. Corrected by the author",,1796,,,,Philosophy (FAST Topic),Dictionaries (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),translator::person::2313::Anonymous (182); publisher::person::2944::Evert Duyckinck; publisher::person::2945::J. & M. Croswell; publisher::person::2690::John  Fellows,English,5128581::New York::United States; 5111833::Catskill::United States,"::other edition::3501::The philosophical dictionary, for the pocket, translated from the French edition. Corrected by the author (1795)",,https://books.google.co.uk/books?id=ggBeAAAAcAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,"Published anonymously, but with an engraved portrait of Voltaire. Includes an abridged version of the editor's preface in the 1765 edition.",4,-0.7036169243509166,0.2388331537814684
4686,"The philosophical dictionary for the pocket, written in French by a society of men of letters and translated into English from the last Geneva edition, corrected by the authors. With notes, containing a refutation of such passages as are any way exceptionable in regard to religion",,1765,,,,Philosophy (FAST Topic),Dictionaries (FAST Forms),,Integral (Translation Status),translator::person::2313::Anonymous (182); publisher::person::2943::Thomas Brown,English,2643743::London::United Kingdom,::translation of::3311::Dictionnaire philosophique portatif (1764),,https://books.google.co.uk/books?id=FAReAAAAcAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,,4,-1.0153882778696597,-0.042294758458272644
4869,The philosophical dictionary. From the French of M. de Voltaire. A new and correct edition,,1793,,,,Philosophy (FAST Topic),Dictionaries (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),translator::person::2313::Anonymous (182); publisher::person::2942::Bernard Dornin,English,2964574::Dublin::Ireland,"::other edition::3500::The philosophical dictionary for the pocket, written in French by a society of men of letters and translated into English from the last Geneva edition, corrected by the authors. With notes, containing a refutation of such passages as are any way exceptionable in regard to religion (1765)",organisation::1221::British Library,,,,4,-0.6865142189311545,0.24554772073288061
4076,The political and confidential correspondence of Lewis the Sixteenth. With observations on each letter,,1803,,,,History (FAST Topic); Politics and government (FAST Topic); Revolutions (FAST Topic),"Correspondence, reminiscences, etc. (FAST Forms)",,Abridged (Translation Status); Extended (Translation Status),publisher::person::1828::George Robinson (G. and J. Robinson); translator::person::1330::Helen Maria Williams,English; French,2643743::London::United Kingdom,"::translation of::2778::Correspondance Politique et Confidentielle, inédite de Louis XVI, avec ses Frères, et Plusieurs Personnes Célèbres, Pendant les Dernières Années de Son Règne, et Jusqu'a Sa Mort: Avec des Observations par Hélène-Maria Williams (1803)",,https://books.google.be/books?id=rht3jgEACAAJ&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,"Williams bought the French manuscript of these letters, which seemed to have been assembled in order to defend the memory of Louis XVI.  Williams translated only the king's letters, not the additional documents which had already been published elsewhere, and to each letter she added a commentary. Her goal was to reveal Louis' weakness of character and to point out his many political mistakes.

The work met with much indignation. Doubts about the authenticity of the material arose and did serious damage to Williams' literary reputation. In the 1820s it was revealed that the so-called originals were in fact forgeries. See Paul Hague, Helen Maria Williams, p. 120.

Bilingual edition, including the French source texts.
A simultaneous edition was published in New York by H. Caritat",4,-0.3790905118212049,-0.9293864324627821
4079,The political and confidential correspondence of Lewis the Sixteenth. With observations on each letter,,,,,,,,,Notes (Paratext Forms); Preface (Paratext Forms); Hermeneutical (Paratext Functions); Meta-communicative (Paratext Functions); Text-activating (Paratext Functions),author::person::1330::Helen Maria Williams,English,,::paratext of::2779::The political and confidential correspondence of Lewis the Sixteenth. With observations on each letter (1803),,,"p. x: 'whatever disposition we may have to strew flowers over the tomb of the unfortunate, we may be allowed to doubt whether any generation, even the remotest, will raise Lewis the Sixteenth to the honors of an apotheosis'. 
p. xx: 'it appears singular that no suspicions entered the minds of the French editors, that the public, who were called only to admire, would sometimes pause to compare and to reason'.
p. xxii: 'It is no longer the king they mean to defend; it is the revolution they are earnest to criminate. Let them not be displeased therefore, if in the observations which have suggested themselves on reading these letters, they sometimes discover an attempt to defend that barbarism towards which the most enlightened country of Europe has made a retrograde step'.
p. xxiv: 'Considering the French revolution as the most important event of modern history, every thing that tends to throw light on the momentous epocha has some portion if interest; and it is with this persuasion that I presume to offer to the public the observations that accompany the subsequent letters. If I have not concealed my admiration of the great and exalted principles in favor of the human race which the revolution was destined to establish, I hope also, that, in commenting on the character and conduct of Lewis the Sixteenth, I shall not be accused of insensibility or injustice, while I have sought nothing but the truth'.","In a lengthy preface, Williams comments on the goal of her translation, which is to judge on the person and historical role of king Louis XVI. The editors of the French manuscript stated that they wanted to defend the memory of the king and prove to the world that the king was innocent and righteous. Williams, although she regrets the king's execution, is of a different opinion altogether. From the manuscript she has selected only the king's letters, not the additional documents which have already been published elsewhere, and to each letter she has added a commentary.

In the 1820s it was revealed that the so-called originals were in fact forgeries. See Paul Hague, Helen Maria Williams, p. 120.",2,-0.64842131825384,0.504023947984785
5291,The Political Writings of Joel Barlow,,1796,,,,Law (FAST Topic); Politics and government (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status); Compilation (Translation Status),author::person::1193::Joel Barlow; publisher::person::2690::John  Fellows,English,5128581::New York::United States,,,,,,4,-0.7335067679981866,-0.3953638852089648
3884,The principles of moral and political philosophy,,1785,,,,Philosophy (FAST Topic); Politics and government (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::1593::William Paley,English,2964574::Dublin::Ireland,,,,,,4,-0.5859036802891024,-0.8010994505468456
3397,"The private life of the late Benjamin Franklin LL.D. Originally written by himself, and now translated from the French. To which are added, some account of his public life, a variety of anecdotes concerning him, by M.M. Brissot, Condorcet, Rochefoucault, Le Roy, &c. &c. and the eulogium of M. Fauchet",,1793,,,,,Autobiographies (FAST Forms),,Simultaneous issues (Printing and Publishing Status); Indirect translation (Translation Status); Integral (Translation Status),"translator::person::1974::Anonymous (76); publisher::organisation::1110::Parsons, John",English,2643743::London::United Kingdom,"::translation of::2329::Mémoires de la vie privée de Benjamin Franklin écrits par lui-méme, et adressés a son fils. Suivis d'un précis historique de sa vie politique, et de plusieurs pièces, relatives à ce père de la liberté (1791)",organisation::1221::British Library,,,English translation based on the French 1791 translation of Part One of the English maniuscript.,4,-1.02285379711522,-0.020444058946521983
5181,The Repository,"containing various political, philosophical, literary, and miscellaneous articles",1788/1789,,,,,Serial publications (FAST Forms),,,editor; journalist::person::1620::Benjamin Vaughan; bookseller::person::2785::Charles Dilly; bookseller::person::2665::Thomas Hookham; publisher::person::2850::William Justins; bookseller::person::2910::William Richardson,English,2643743::London::United Kingdom,,organisation::2594::University of Chicago,https://catalog.lib.uchicago.edu/vufind/Record/8673431/Details,"Epigraph: ""Trahit quodcunque potest, atque addit acervo""","Printed by W. Justins and sold by C. Dilly, W. Nicoll, T. Hookham, W. Richardson, and J. & T. Egerton.

Benjamin Vaughan never acknowledged his editorship of this bi-monthly periodical, which was funded by the Earl of Shelburne (later the 1st Marquis of Lansdowne), and actively tried to draw attention away from himself. Its prospectus announced the first issue would be published on 1 Jan 1788 and that the new periodical would contain a broad range of content from other countries. 

Contributors to the Repository included Benjamin Franklin, Joseph Priestley and Mallet du Pan. There were articles on the abolition of the slave trade, the reform of the criminal law and other aspects of the radical programme which Shelburne's set were working on.

See Kenneth E. Carpenter, 'Benjamin Vaughan's contributions unveiled: a bibliography' (History of European Ideas, 44:3, 2018), pp.300ff, Samuel Romilly, 'Memoirs', Vol.1, p.97, and Derek Jarrett, 'The Begetters of Revolution: England's involvement with France, 1759–1789' (1973), p.259.",4,-0.9957301860942283,-0.15256392626305756
4415,"Thérèse philosophe, ou Mémoires pour servir à l'histoire de D. Dirag et de Mademoiselle Eurydice",,1748,,,,Conduct of life (FAST Topic),Banned works (Additional Genre Terms); Fiction (FAST Forms),,Source-text (Translation Status),author::person::2123::Jean-Baptiste de Boyer Argens (Anonymous),French,2747373::The Hague::Netherlands; 2643743::London::United Kingdom,,,,,,3,0.2389658613735922,-0.5091830256754734
3244,The ruins or a survey of the Revolutions of Empires. A new translation from the French,,1799,,,,Anti-clericalism (FAST Topic); History (FAST Topic); Human rights (FAST Topic); Philosophy (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Piracies (Printing and Publishing Status); Integral (Translation Status); Retranslation (Translation Status),translator::person::1219::Charles Brockden Brown; publisher::person::2591::James Lyon,English,4560349::Philadelphia::United States,::translation of::2226::Les ruines ou Méditation sur les révolutions des empires (1791),,,,"Volney was not satisfied with the 1792 translation and, from 1795 on, sought to establish a new translation under his supervision. The project was delayed due to his travel to the US. He deposited a copyright declaration that no new translation should be made without his cooperation. This 1799 edition is therefore a piracy. The publisher was a known radical.

Nathalie Caron, ‘Friendship, Secrecy, Transatlantic Networks and the Enlightenment The Jefferson-Barlow Version of Volney’s Ruines (Paris, 1802)’, Mémoires du livre. Studies in Book Culture, Volume 11, Number 1, p. 1-39.",1,-0.7289282277432385,-0.2916781025719803
4881,"The ruins, or a survey of the revolutions of empires, by M. Volney. Translated from the French",,1795,uncertainty (Wikidata),,,Anti-clericalism (FAST Topic); History (FAST Topic); Human rights (FAST Topic); Philosophy (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),"publisher::person::2407::Seale, A.",English,2643743::London::United Kingdom,"::other edition::3510::The ruins, or a survey of the revolutions of empires, by M. Volney. Translated from the French (1792)",,https://www.google.co.uk/books/edition/The_Ruins_Or_a_Survey_of_the_Revolutions/SBpeAAAAcAAJ?q=&gbpv=0#f=false,,"Identical re-edition of the 1792 translation of Volney's Ruins. No date of publication on title page. 1795 according to catalogues. Price 4s. 9d. in boards. Also sold by J. Smith, T.G. Ballard, J. Baker and Hughes.",1,-1.0762051876877352,-0.6038760637459389
3242,"The ruins, or a survey of the revolutions of empires, by M. Volney. Translated from the French",,1792,,,,Anti-clericalism (FAST Topic); History (FAST Topic); Human rights (FAST Topic); Philosophy (FAST Topic); Politics and government (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),translator::person::1191::James Marshall; publisher::person::1737::Joseph Johnson,English,2643743::London::United Kingdom,::translation of::2224::Les ruines ou Méditation sur les révolutions des empires (1791),,https://books.google.co.uk/books?id=6cO97eecCeoC&printsec=frontcover&dq=The+ruins+or+a+survey+of+the+revolutions+of+empires&hl=nl&sa=X&ved=2ahUKEwiqho2U1vrrAhXSolwKHRw5BMYQ6wEwA3oECAMQAQ#v=onepage&q&f=false,,"Extracts from this translation appear to have been reprinted in Joseph Gales' fortnightly digest, 'The Patriot: or Political, Moral and Philosophical Repository', a journal ""bubbling with 'French ideas'"". 
See Gwyn A. Williams, 'Artisans and Sans-Culottes: Popular Movements in France and Britain during the French Revolution' (1968), p.59, and Albert Goodwin, 'Friends of Liberty' (1979), pp 99-135.

Volney considered this first translation too tame and would later oversee a new English version (translated by Joel Barlow and Thomas Jefferson) published in Paris in 1802. This version, which was frequently reprinted, would become the template for spreading his ideas through the Anglophone world.",4,-1.097607272930309,-0.6415785947461913
4883,"The ruins, or a survey of the revolutions of empires, by M. Volney. Translated from the French",,,,,,,,,Postface (Paratext Forms); Radical marker on title page (Paratext Forms); Community-building (Paratext Functions),"author::person::2407::Seale, A.",English,,"::paratext of::3512::The ruins, or a survey of the revolutions of empires, by M. Volney. Translated from the French (1795)",,https://www.google.co.uk/books/edition/The_Ruins_Or_a_Survey_of_the_Revolutions/SBpeAAAAcAAJ?q=&gbpv=0#f=false,"On title page: 'Printed by A. Seale and sold by all political booksellers'.
Postface: 'To the public. The established reputation which this celebrated work has obtained among the literary world, renders all comment unnecessary, suffice it therefore to say that it is one of the greatest productions, that has ever been written on the rights and liberty of man; politically and theologically considered. The publishers of this translation wishing to convey to all description of persons the clearest ideas of man's natural rights, which this work is so eminently calculated to produce; has induced them to publish it (for the better accommodation of those who wish to become purchasers in nine numbers at six pence each; and also in twenty seven numbers at two pence each'.",Also sold in installments for those who can't afford to buy the book.,2,-0.6325910535346616,0.17143374112257592
4824,"The ruins, or A survey of the revolutions of empires. Part the second, containing the law of nature. Third edition",,,,,,,,,Meta-communicative (Paratext Functions),author::person::2184::Henry Delahoy Symonds,English,,"::paratext of::3451::The ruins, or A survey of the revolutions of empires. Part the second, containing the law of nature. Third edition (1801)",,,"P. ix-x: 'The following little work entitled, the second part of The Ruins, or a Survey of the Revolutions of Empires, by Mr. Volney, was published some years ago in France; and appears from the title it then bore of ""Catechism of a French Citizen"", to be intended as a national manual of ethics. It has since that time been revised, and published, in America, and in England, under the title of ""The Law of Nature"", and is considered by Mr. Volney, as the second part of his Revolutions of Empires'.",'Advertisement of the editor to the third edition'.,2,-0.635473038370157,0.17000576915492274
4822,"The ruins, or A survey of the revolutions of empires. Part the second, containing the law of nature. Third edition",,1801,,,,Conduct of life (FAST Topic); Law (FAST Topic),Catechisms (FAST Forms); Instructional and educational works (FAST Forms),3,Re-issues (Printing and Publishing Status); Integral (Translation Status),translator::person::2280::Anonymous (179); publisher::person::2184::Henry Delahoy Symonds,English,2643743::London::United Kingdom,"::other edition::3449::The law of nature, or principles of morality, deduced from the physical constitution of mankind and the universe (1796)",,https://books.google.be/books?id=IAugt-CPr-sC&pg=PR1&lpg=PR1&dq=%22the+ruins+or+a+survey+of+the+revolutions+of+empires+part+the+second%22&source=bl&ots=VEMkEprz7y&sig=ACfU3U0IXPyMwcojGLWyLY6pmmi38BAJJQ&hl=nl&sa=X&ved=2ahUKEwi7wNDiibfwAhVpTxUIHYAVAmkQ6AEwBHoECAgQAw#v=onepage&q&f=false,,"Third edition of the Philadelphia translation of 'The Law of Nature', with the editor's preface and a portrait of the author. From the title-page: ""Philadelphia printed, London reprinted, for H.D. Symonds"". 
Symonds' 1802 catalogue mentions that was printed in a (cheap) pocket-sized edition. 

See https://books.google.be/books?id=INyJh0Q4KKkC&printsec=frontcover&hl=nl&source=gbs_ge_summary_r&cad=0#v=onepage&q=volney&f=false",4,-1.0335849535259947,-0.0218206175712667
4787,"The school of wisdom, or, American monitor. Containing a copious collection of sublime and elegant extracts, from the most eminent writers, on morals, religion & government",,1800,,,,History (FAST Topic); Human rights (FAST Topic); Philosophy (FAST Topic); Politics and government (FAST Topic),Dictionaries (FAST Forms); Literary collections (FAST Forms),,Compilation (Translation Status),publisher::person::2359::Mathew Carey,English,4560349::Philadelphia::United States,,,https://go.gale.com/ps/retrieve.do?tabID=Monographs&resultListType=RESULT_LIST&searchResultsType=SingleTab&hitCount=1&searchType=BasicSearchForm&currentPosition=1&docId=GALE%7CCW0107964878&docType=Monograph&sort=Pub+Date+Forward+Chron&contentSegment=ZCFA&prodId=ECCO&pageNum=1&contentSet=GALE%7CCW0107964878&searchId=R6&userGroupName=kings&inPS=true,,"Compilation of short fragments from various authors, organized according to subject. Carey was a radical publisher.",4,-0.6794207987182834,-0.37381608391663984
5138,"The secret history of the court of Berlin, or, The character of the king of Prussia, his ministers, mistresses, generals, courtiers, favourites, and the royal family of Prussia. With numerous anecdotes of the potentates of Europe, especially of the late Frederic II. and an interesting picture of the state of politics, particularly in Prussia, Russia, Germany, and Holland. In a series of letters, translated from the French, a posthumous work to which is added a memorial, presented to the present king of Prussia, on the day of his accession to the throne",,1789,,,,History (FAST Topic); Libel and slander (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status); Integral (Translation Status),publisher::person::2037::Patrick Byrne; translator::person::1253::Thomas Holcroft,English,2964574::Dublin::Ireland,"::other edition::3766::The secret history of the court of Berlin, or, The character of the king of Prussia, his ministers, mistresses, generals, courtiers, favourites, and the royal family of Prussia. With numerous anecdotes of the potentates of Europe, especially of the late Frederic II. and an interesting picture of the state of politics, particularly in Prussia, Russia, Germany, and Holland. In a series of letters, translated from the French, a posthumous work to which is added a memorial, presented to the present king of Prussia, on the day of his accession to the throne (1789)",,https://books.google.co.uk/books?id=yiBbAAAAcAAJ&printsec=frontcover&dq=mirabeau+The+secret+history+of+the+court+of+Berlin&hl=nl&sa=X&ved=2ahUKEwjH4e3b2PrrAhXQa8AKHW_2A5IQ6wEwAnoECAQQAQ#v=onepage&q&f=false,,Identical Dublin reprint.,1,-0.7311823256185914,0.00874324695101454
3316,"The secret history of the court of Berlin, or, The character of the king of Prussia, his ministers, mistresses, generals, courtiers, favourites, and the royal family of Prussia. With numerous anecdotes of the potentates of Europe, especially of the late Frederic II. and an interesting picture of the state of politics, particularly in Prussia, Russia, Germany, and Holland. In a series of letters, translated from the French, a posthumous work to which is added a memorial, presented to the present king of Prussia, on the day of his accession to the throne",,1789,,,,History (FAST Topic); Libel and slander (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),publisher::person::2664::Samuel Bladon; translator::person::1253::Thomas Holcroft,English,2643743::London::United Kingdom,"::translation of::2271::Histoire secrète de la Cour de Berlin: ou Correspondance d'un voyageur françois, depuis le 5 Juillet 1776 jusqu'au 19 Janvier 1787. Ouvrage posthume (1789)",organisation::1221::British Library,https://books.google.co.uk/books?id=yiBbAAAAcAAJ&printsec=frontcover&dq=mirabeau+The+secret+history+of+the+court+of+Berlin&hl=nl&sa=X&ved=2ahUKEwjH4e3b2PrrAhXQa8AKHW_2A5IQ6wEwAnoECAQQAQ#v=onepage&q&f=false,,"The translation is mentioned among Holcroft's works by A.A. Markley in Re-Viewing Thomas Holcroft, 1745-1809: Essays on His Works and Life. URL is to the Dublin reprint.",1,-1.05797666081725,-0.27874747936297595
4236,"The secret history of the court of Berlin, or, The character of the king of Prussia, his ministers, mistresses, generals, courtiers, favourites, and the royal family of Prussia. With numerous anecdotes of the potentates of Europe, especially of the late Frederic II. and an interesting picture of the state of politics, particularly in Prussia, Russia, Germany, and Holland. In a series of letters, translated from the French, a posthumous work to which is added a memorial, presented to the present king of Prussia, on the day of his accession to the throne",,,,,,,,,Preface (Paratext Forms); Hermeneutical (Paratext Functions),author::person::1253::Thomas Holcroft,English,,"::paratext of::2862::The secret history of the court of Berlin, or, The character of the king of Prussia, his ministers, mistresses, generals, courtiers, favourites, and the royal family of Prussia. With numerous anecdotes of the potentates of Europe, especially of the late Frederic II. and an interesting picture of the state of politics, particularly in Prussia, Russia, Germany, and Holland. In a series of letters, translated from the French, a posthumous work to which is added a memorial, presented to the present king of Prussia, on the day of his accession to the throne (1789)",,,"p. iv: 'But if he [Mirabeau] had the nobler intention of teaching mankind how to judge, and consequently how to beware, of courts, and the poor subtleties of men who wish to govern the world by cunning instead of justice (...) if he wished to teach the comprehensive mind the true art of governing, by giving examples of the false; if he were desirous to expand the wings of wisdom' etc.
p. ix: 'Ministers and potentates are those into whose actions the most unrestrained, the most rigorous enquiry ought to be made. (...) All should be illumination! No obscure corner, in which vice may lurk'.","The translator's preface confirms Mirabeau's authorship and speculates about his motives in writing the book. Despite being critical of Mirabeau's 'unequal' character and work, the book is judged a very useful lesson against bad government and despotism.",2,-0.6501296250020104,0.32018950630324716
5062,"The sentiments of a member of the Jacobins, in France, upon the religion of reason and nature, carefully translated from the original manuscript, communicated by the author",,1792,,,,Philosophy (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),translator::person::2513::Anonymous (257); publisher::person::2818::Machell Stace,English,2643743::London::United Kingdom,::translation of::3697::Unknown 12 (1792),organisation::1221::British Library,https://go.gale.com/ps/retrieve.do?tabID=Monographs&resultListType=RESULT_LIST&searchResultsType=SingleTab&hitCount=2&searchType=BasicSearchForm&currentPosition=1&docId=GALE%7CCW0106113388&docType=Monograph&sort=Pub+Date+Forward+Chron&contentSegment=ZCFA&prodId=ECCO&pageNum=1&contentSet=GALE%7CCW0106113388&searchId=R21&userGroupName=kings&inPS=true,,"Reviewed in Analytical Review, vol. 13 (1792), p. 19; Monthly Review, vol. 8 (1792), p. 574; Critical Review, vol. 5 (1792), p. 120. 
All reviews critical and dismissive because of the deistic point of view, which is qualified as anti-religious and quasi atheistic.",4,-1.0647612865201475,-0.24107424980028616
5064,"The sentiments of a member of the Jacobins, in France, upon the religion of reason and nature, carefully translated from the original manuscript, communicated by the author",,,,,,,,,Preface (Paratext Forms); Community-building (Paratext Functions); Hermeneutical (Paratext Functions); Meta-communicative (Paratext Functions),author::person::2513::Anonymous (257),English,,"::paratext of::3698::The sentiments of a member of the Jacobins, in France, upon the religion of reason and nature, carefully translated from the original manuscript, communicated by the author (1792)",,,"p. ix: 'He [the translator] hopes there is nothing contained in it which can give offense to any pious well-disposed mind; and with respect to those who make a pretense of religion, to mislead and domineer over men, he has long held their opinion in the most sovereign contempt'. p. xi: 'Some readers may possibly suspect, that the work was fabricated in England, as it has not yet appeared in the French language. This circumstance is not material in itself, and the translator would rather think himself flattered by it; but he is afraid that those who are well acquainted with the French language, will discover too many gallicisms in it, which have escaped him, to put it in his power to suppress the circumstance of its being a translation: besides, several Englishmen were at Paris when the manuscript was communicated to him, who were acquainted with the author, and to his knowledge have read the manuscript in its original dress'.","Translator's preface. The translator explains that the author has not dared to publish the text in French. The political situation is too tense and many people are not ready for the antireligious message of the tract. The translator (who spent some time in France the previous summer) and other friends of the author have read it and advised him to publish it in a foreign language first to monitor the reaction of the public. If its positive, the author (who is a revolutionary and a member of the Jacobins) will reveal his name. The preface contains strong anticlerical comments.",2,-0.6481371472014189,0.4432987973019484
4933,"The shipwreck, or Paul and Virginia. From the French of M. De Saint Pierre",,1808,,,,Antislavery movements (FAST Topic); Philosophy (FAST Topic),Fiction (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),translator::person::2449::Anonymous (232); publisher::person::2954::M'Cliesh and Campbell,English,2650225::Edinburgh::United Kingdom,::translation of::3559::Paul et Virginie (1788),,https://wellcomecollection.org/works/e5q5hep5/items?canvas=9,,Reprint or new translation?,4,-0.6605468800474404,0.2767841903894283
4932,"The shipwreck, or, The adventures, love, and constancy, of Paul and Virginia, the two children of the cottages, who were reared in a sequestered valley of Port Louis, in the Isle of France, the history of their rural life and friendship, from their infancy, Virginia's compulsive visit to her wealthy aunt beyond sea, her return, and miraculous preservation from a watery grave through the extraordinary exertions of a faithful Negro, for whom she had formerly solicited a pardon of his cruel master, and at length her happy union with Paul after the sufferings they both underwent for the love of each other",,1800,,,,Antislavery movements (FAST Topic); Philosophy (FAST Topic),Fiction (FAST Forms),,Integral (Translation Status); Retranslation (Translation Status),translator::person::2446::Charlotte Barrett; publisher::person::2939::Simon Fisher,English,2643743::London::United Kingdom,::translation of::3558::Paul et Virginie (1788),organisation::1221::British Library,,,"Barrett is identified as translator in: Franz J. Potter, Gothic Chapbooks, Bluebooks and Shilling Shockers, 1797-1830, Ch. 2, n. 18.

References to ""the extraordinary exertions of a faithful negro"" and to his ""cruel master"" in the extended title of the translation, together with the translator's links to Fanny Burney, suggest that the translation was produced in the context of the British abolitionist movement.",4,-1.0055714855521654,-0.00281128611681645
5314,The Spirit of Laws,"Translated from the French of M. de Secondat, Baron de Montesquieu. With corrections and additions communicated by the author",,,,,,,,Preface (Paratext Forms); Meta-communicative (Paratext Functions),author::person::2632::Thomas Nugent,English,,"::paratext of::3972::The Spirit of Laws: Translated from the French of M. de Secondat, Baron de Montesquieu. With corrections and additions communicated by the author (1750)",,https://books.google.co.uk/books?id=NXk3AQAAMAAJ&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,"Long translator's preface to the 2nd edition (1752) entitled, 'The Translator to the Reader'.",2,-0.6433362554672661,0.3075736194295424
