id,title.main_title,title.subtitle,date.date_display,date.date_display_classification,date.date_radical,date.date_radical_classification,subjects.topics,subjects.form_genre,edition_enumeration,classifications,contributions,languages,places,relationships,held_by,electronic_locator,summary,notes,cluster,pc1,pc2
3406,The adventures of Hugh Trevor,,1794,,,,Adventure stories (FAST Topic); Human rights (FAST Topic); Social problems (FAST Topic),Fiction (FAST Forms),,Source-text (Translation Status),publisher::organisation::2275::Shepperson and Reynolds; author::person::1253::Thomas Holcroft,English,2643743::London::United Kingdom,,organisation::1221::British Library,https://www.google.co.uk/books/edition/The_Adventures_of_Hugh_Trevor/H_4xAQAAMAAJ?hl=en&gbpv=1,,"Criticized by the Anti-Jacobin Review for containing ideas deemed subversive of the existing order. 
Stuart Andrews, 'The British Periodical Press and the French Revolution', p.102.",1,-0.9155499733771205,-0.7305555844248538
3297,The Age of Reason. Being an Investigation of True and Fabulous Theology,,1794,,,,Human rights (FAST Topic); Philosophy (FAST Topic); Religion (FAST Topic),Essays (FAST Forms); Pamphlets (FAST Forms),,Source-text (Translation Status),publisher::person::1737::Joseph Johnson; author::person::1186::Thomas Paine,English,2643743::London::United Kingdom,,,https://www.google.co.uk/books/edition/The_Age_of_Reason/E_tWAAAAcAAJ?hl=en&gbpv=1,,"There may have also been a Paris edition organized by Barlow and published by the English Press, ""printed for Barrois senior"".",1,-1.0279880020388097,-1.0509892538984902
4670,"The age of reason, being an investigation of true and of fabulous theology. By Thomas Paine, author of works entitled Common sense, Rights of man, &c.",,1794,,,,Human rights (FAST Topic); Philosophy (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,New edition (Printing and Publishing Status); Extended (Translation Status),"publisher::person::2690::John  Fellows; publisher::organisation::1100::Swords, Thomas and James; author::person::1186::Thomas Paine",English,5128638::New York::United States,::other edition::3293::The Age of Reason. Being an Investigation of True and Fabulous Theology (1794),organisation::1221::British Library,,,"New York re-edition of Paine's work extended with various radical texts translated from the French. It has a new preface by Paine addressed to 'My fellow citizens of the United States of America'. Paine places the work under their protection and calls reason the most formidable weapon against errors of every kind. Dated 'Luxembourg (Paris) 8th Pluviose, Second year of the French Republic, one and indivisible, January 17, 1794 O.S'. Online accessible in Gale ECCO.",1,-0.7735862038858281,-0.3622100716541992
4673,"The age of reason, being an investigation of true and of fabulous theology. By Thomas Paine, author of works entitled Common sense, Rights of man, &c.",,1795,,,,Human rights (FAST Topic); Philosophy (FAST Topic); Religion (FAST Topic),Essays (FAST Forms),,Re-issues (Printing and Publishing Status); Extended (Translation Status),"author::person::2304::Anonymous (180); publisher::organisation::2306::Folwell, Richard; author::person::1186::Thomas Paine",English,4560349::Philadelphia::United States,"::other edition::3296::The age of reason, being an investigation of true and of fabulous theology. By Thomas Paine, author of works entitled Common sense, Rights of man, &c. (1794)",organisation::1589::Senate House,,,"Re-issue of Age of Reason part I, extended with translations from Lequinio and Grasset de Saint-Sauveur.",1,-0.7521370511108297,-0.3210636369791558
4542,The Age of Reason. Part the Second. Being an Investigation of True and Fabulous Theology,,1796-01,,,,Human rights (FAST Topic); Philosophy (FAST Topic); Religion (FAST Topic),Essays (FAST Forms); Pamphlets (FAST Forms),,Source-text (Translation Status),publisher::person::2146::Daniel Isaac Eaton; author::person::1186::Thomas Paine,English,2643743::London::United Kingdom,,organisation::1221::British Library,,,"The second part of Paine's controversial work on deism had a chequered publishing history. It first appeared in French in 1795, published by John Hurford Stone's English Press. However, the MS was copied by, ""The printer (an Englishman) whom I employed here to print the second part… which he sent to London and sold"" [see letter from Paine to Col John Fellows, 20 Jan 1797].

The printer Stone sold it to was H.D. Symonds, whose pirated version, riddled with errors, appeared around November 1795, and was rapidly superseded by Eaton's official version, which appeared in January 1796. Paine asked him to publish it as a cheap two-part edition, priced at one shilling and sixpence, and it soon became a bestseller. As a result, the evangelical Society for the Suppression of Vice, with government support, launched a series of 'private' prosecutions against booksellers, such as Thomas Williams, thereby forcing it underground.

In his preface, Paine included an account of the oppressive circumstances in which Part one had been written, with an account of his arrest and imprisonment under Robespierre during 1794. He quoted Robespierre's response to the publication of Part One, “I demand that a decree of accusation be passed against Thomas Paine, for the interests of America & France as well”. 

Apart from its attack on organized religion as disempowering, Paine also argued that the Bible was not the word of God and criticized the Christian doctrine of revelation as mere storytelling. Disputes over its sale amongst London Corresponding Society affiliated booksellers led to a split within its ranks, forcing out its more evangelical members who refused to stock it. After his ""Rights of Man. Part the Second', it was probably the work that caused Paine the most problems, especially following his move to the United States.",1,-1.0163384093937606,-1.0307834405869516
3531,The American crisis,,1776/1783,,,,Politics and government (FAST Topic); Revolutions (FAST Topic); War (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::1186::Thomas Paine,English,,,,,,,1,-0.6201113268404598,-0.9505882564752365
4771,"The American Museum, or, Universal Magazine",,1787/1792,,,,,Serial publications (FAST Forms),,,publisher::person::2359::Mathew Carey,English,4560349::Philadelphia::United States,,organisation::1221::British Library,,,,0,-0.6477372494521605,0.11769793147177349
5028,The American Universal Magazine,,1797/1798,,,,,Serial publications (FAST Forms),,,publisher::person::1298::Richard Lee,English,4560349::Philadelphia::United States,,organisation::1221::British Library,,,"Edited by Richard Lee. 'Familiar eighteenth-century blend of original essays, tales, poetry, scientific news, much recycled material, and reports of proceedings in Congress'. Mee, Print, publicity and radicalism, chapter 5. Goddess of liberty on frontispiece. Deist and anti-abolitionist.",0,-0.6492731976534948,0.11894525756636427
4310,The Analytical Review,,1788/1798,,,,,Serial publications (FAST Forms),,,publisher::person::1737::Joseph Johnson; journalist::person::1792::Thomas Christie,English,2643743::London::United Kingdom,,,,,"Literary journal sympathetic to the French Revolution, edited by the radical publisher Joseph Johnson and founded by Thomas Christie.",0,-1.0132453340248964,-0.1709581808239225
3588,The animated skeleton,,1798,,,,Adventure stories (FAST Topic),Fiction (FAST Forms); Gothic fiction (FAST Forms),,Source-text (Translation Status),"author::person::1963::Anonymous (65); publisher::organisation::2276::Lane, William",English,2643743::London::United Kingdom,,,,,,0,-0.8812001389726459,-0.6065666778754278
5272,"The annual necrology, for 1797-8, including, also, various articles of neglected biography",,1800,,,,,Biographies (FAST Forms),,Compilation (Translation Status),publisher::person::2676::Richard Phillips,English,2643743::London::United Kingdom,,organisation::1562::Bodleian Library,https://www.google.co.uk/books/edition/The_Annual_Necrology_for_1797_8/qPsLAAAAYAAJ?hl=en&gbpv=1,,Mary Hays' 'Memoirs of Mary Wollstonecraft' appears on pp.411-460 of 'The annual necrology for 1797-98' (1800).,0,-0.9874793239277366,-0.1930206532754646
4215,The Argus,,1789/1792,,,,,Serial publications (FAST Forms),,,journalist; publisher::person::1876::Sampson Perry,English,2643743::London::United Kingdom,,organisation::1221::British Library,,,"Initially a reformist newspaper which gradually became more radical. Its editor, Sampson Perry, fled to Paris in 1792. Sources mention he published a French translation of the Argus there, but no copies have been found. See Rogers, Censorship and Creativity: The Case of Sampson Perry, Radical Editor in 1790s Paris and London.",0,-0.9831337663955771,-0.1331751647182216
3401,The autobiography of Benjamin Franklin,,1771/1790,,,,,Autobiographies (FAST Forms); Manuscripts (FAST Forms),,Source-text (Translation Status),author::person::1199::Benjamin Franklin,English,,,,,,Manuscript source-text. It was not published in its entirety before 1868.,0,-0.5390897483125265,-0.3626383541248138
3306,"The Bastille, including the celebrated speech delivered the 29th of July to the French troops, by Mons. Moreau de St. Merry, on the destruction of the above fortress",,1789,,,,Human rights (FAST Topic); Revolutions (FAST Topic),Drama (FAST Forms),,Partial (Translation Status),"translator::person::1246::John Dent; publisher::organisation::1084::Lowndes, William; publisher::organisation::1083::More, W.",English,2643743::London::United Kingdom,::translation of::2265::Unknown 2 (1789),organisation::1221::British Library,,,"This play by John Dent was the most popular and most spectacular of the several competing theatrical representations of the fall of the Bastille on the London stage in the weeks and months after the event. Only Moreau de St. Méry's speech is a translation. An original has not been found yet, however, so there is the possibility of a fake or fictional translation. The speech must have enjoyed a certain fame since it was often mentioned as part of the title of this play, e.g. in newspaper add in the Argus n. 195 (11 October 1789). See Norbert Schürer, The Storming of the Bastille in English Newspapers; Paul Rice, Britsh Music and the French Revolution, p. 85; Dale Townsend, Gothic Antiquity: History, Romance, and the Architectural Imagination, 1760-1840, p. 202.",0,-1.0483981144368062,-0.40049990120068335
3829,"The Batavians, or, virtue and valour crowned by perseverance. From the French of C. Bitaubé, member of the National Institute of France, and of the Royal Academy of Sciences and Belles-Lettres of Prussia",,1799,,,,Human rights (FAST Topic); Revolutions (FAST Topic),Fiction (FAST Forms),,Integral (Translation Status),translator::person::1964::Anonymous (66); publisher::person::1828::George Robinson (G.G. and J. Robinson),English,2643743::London::United Kingdom,::translation of::2562::Les Bataves (1797),,,,"No copy found: The work was serialised as ""The Dutch Patriots of Sixteenth century"", Lady's Magazine, 1811-1815. See, The English Novel, 1770-1829, v.1, p.776:",0,-1.0602456077903708,-0.25672273850267824
4970,The Cabinet,,1794-10/1795,,,,,Serial publications (FAST Forms),,,"journalist::person::2478::Alcanor; journalist::person::2476::Anonymous (242); publisher::organisation::2474::A Society of Gentlemen; journalist::person::2477::I.L.; publisher::person::2148::Jeremiah Samuel Jordan; publisher::organisation::2475::March, J.; journalist::person::2473::Y.; journalist::person::2481::Z.",English,2641181::Norwich::United Kingdom,,organisation::1221::British Library,,,"Intellectual, reformist/radical newspaper based in Norwich. Exclusively contains political articles. Fortnightly, three volumes. Pike of liberty with Phrygian cap and 'Libertas' on front page. Sold in London by J.S. Jordan. Research in secondary literature is needed to identify the various initials and pseudonyms of translators and authors associated to it. Henry Crabb Robinson and the Huguenot Thomas Amyot are mentioned as collaborators. See https://www.essexarchivesonline.co.uk/Result_Details.aspx?DocID=69706; http://www.maryhayslifewritingscorrespondence.com/mary-hays-correspondence/complete-correspondence/1810-1819/1813/26-august-1813. Also William Enfield, Amelia Anderson (later Opie), Gilbert Wakefield and possibly Mary Wollstoncraft. See Gina Luria Walker, The idea of being free : a Mary Hays reader, 215.",0,-0.6561259153721414,0.12464568863908826
4267,The castles of Athlin and Dunbayne,,1789,,,,,Fiction (FAST Forms); Gothic fiction (FAST Forms),,Source-text (Translation Status),author::person::1286::Ann Radcliffe; publisher::person::2665::Thomas Hookham,English,2643743::London::United Kingdom,,,,,,0,-0.8883702923724324,-0.6086053546473614
4253,"The catechism of the French constitution, containing an explanation of all its principles, in the most easy and familiar manner, with the rights of men and citizens, the fundamental articles of the constitution, &c. Translated from the French",,1791,,,,Human rights (FAST Topic); Law (FAST Topic),Catechisms (FAST Forms),,Integral (Translation Status),translator::person::2025::Anonymous (123); publisher::person::2148::Jeremiah Samuel Jordan,English,2643743::London::United Kingdom,"::translation of::2874::Catéchisme de la Constitution française, ou Les principes de la Constitution mis à la portée des jeunes gens (1791)",organisation::1221::British Library,http://access.bl.uk/item/viewer/ark:/81055/vdc_100043223522.0x000001#?c=0&m=0&s=0&cv=0&xywh=484%2C894%2C1025%2C626,,"From the Advertissement, translated from the French: 'We have taken our materials from the best sources, and chiefly from the Feuille Villageoise of Mr. Cerutti, whose excellent work is so analogous to our present undertaking'. Expressly aimed at young people. Cerutti used the Feuille Villageoise to educate the inhabitants of the French countryside about the principles of the French Revolution and the Constitution.",0,-1.0528468783010496,-0.1499452971884218
4254,"The catechism of the French constitution, containing an explanation of all its principles, in the most easy and familiar manner, with the rights of men and citizens, the fundamental articles of the constitution, &c. Translated from the French",,,,,,,,,Epigraph (Paratext Forms),author::person::2025::Anonymous (123),French,,"::paratext of::2875::The catechism of the French constitution, containing an explanation of all its principles, in the most easy and familiar manner, with the rights of men and citizens, the fundamental articles of the constitution, &c. Translated from the French (1791)",,,"Epigraph on title page: 'La Nation, La Loi, Le Roi'.",,3,0.4929936159935054,0.19835485956083557
3476,"The Chains of Slavery. A work wherein the clandestine and villainous attempts of princes to ruin liberty are pointed out, and the dreadful scenes of despotism disclosed","To which is prefixed, an Address to the Electors of Great Britain in order to draw their timely attention to the choice of proper representatives in the next Parliament",1774,,,,Economics (FAST Topic); Human rights (FAST Topic); Politics and government (FAST Topic); Revolutions (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),"author::person::1333::Jean-Paul Marat (Anonymous); publisher::person::2648::John Almon; publisher::organisation::2283::Richardson, William; publisher::person::2691::Thomas Payne",English,2643743::London::United Kingdom,,organisation::1221::British Library,,,"A second, advertised, edition may have been published in Newcastle.

Its epigraph, 'Vitam impendere vero' ('To devote one's life to the truth') was borrowed from the Roman satirist Juvenal (Satires IV) via a long footnote by Rousseau in his 'Lettre à d'Alembert' (1758), who used it as a slogan of authenticity. Indeed, Marat owed much of his self-presentation, including his narrative of persecution, to Rousseau's example.

Marat published his only work of political theory anonymously against a lively political backdrop, being timed, as its subtitle indicates, to coincide with a general election. It was also intended to warn readers against the lurking dangers of creeping ""despotism"", by mobilizing a repertory of classical republican themes, including liberty, slavery, virtue and corruption, supported by a wide array of historical examples.

By his own account, written much later, it took three months to write, copying extracts from thirty large volumes of history, working twenty-­‐one-­‐hour days and relying on such an excessive consumption of caffeine, “qu'il faillit me coûter la vie, plus encore que l'excès du travail”. On its completion, he fell into a stupor, only recovering, after thirteen days, with the aid of music.

Like much of his self-­‐marketing from the revolutionary period, it sold the image of a man driven by hard work, consumed by his passions and boasting a keen sensibility. Its striking title could have drawn inspiration from several sources, ranging from the English translation of Télémaque (1699) –“My dear Mentor, I will wear the chains of slavery with thee” – to Helvétius’ 'De l’esprit' (1758), the focus of his previous work – “Quiconque, sous prétexte de maintenir l’autorité du Prince, veut la porter jusqu’au pouvoir arbitraire, est, à la fois… mauvais Citoyen, parce qu’il charge sa Patrie et sa posterité des chaînes de l’esclavage” – or even, the opening lines of 'Du Contrat Social' (1762) – “L’homme est né libre et partout il est dans les fers”. For Rousseau, as for Marat, the existing social contract traded true personal liberty for collective security, and legitimate political authority could only come from one agreed upon by all citizens for their mutual preservation.

For a good account of its genesis, see Rachel Hammersley, 'Jean-Paul Marat’s The Chains of Slavery in Britain and France, 1774–1833', in The Historical Journal vol.48, no.3 (2005); also Nigel Ritchie, 'The formation of a revolutionary journalist, Jean-Paul Marat' (PhD, QMUL, 2018), especially Ch.2.",1,-0.9902740148497766,-1.3357091498854488
3261,"The child of nature. A dramatic piece, in four acts. From the French of Madame the Marchioness of Sillery, formerly Countess of Genlis. Performing at the Theatre Royal, Covent Garden",,1788,,,,Conduct of life (FAST Topic),Drama (FAST Forms); Instructional and educational works (FAST Forms),,Adapted (Translation Status),translator::person::1208::Elizabeth Inchbald; publisher::person::1828::George Robinson (G.G.J. and J. Robinson),English,2643743::London::United Kingdom,::translation of::2233::Zélie ou l'Ingénue (1781),organisation::1221::British Library,"https://books.google.co.uk/books?id=gIUuAAAAYAAJ&pg=PP9&dq=The+child+of+nature+:+a+dramatic+piece,+in+four+acts&hl=nl&sa=X&ved=0ahUKEwj15oi5_YXmAhVM_KQKHUdYAUAQ6AEILDAA#v=onepage&q&f=false",,"Taylor writes that Inchbald uses uneducated young female characters in her plays to criticize social hierarchy. Taylor, The French Revolution and the London Stage, p. 98.",0,-0.940048369427387,-0.14322911328359852
4036,"The child of nature. A dramatic piece, in four acts. From the French of Madame the Marchioness of Sillery, formerly Countess of Genlis. Performing at the Theatre Royal, Covent Garden",,,,,,,,,Preface (Paratext Forms); Meta-communicative (Paratext Functions),publisher; author::person::1828::George Robinson,English,,"::paratext of::2712::The child of nature. A dramatic piece, in four acts. From the French of Madame the Marchioness of Sillery, formerly Countess of Genlis. Performing at the Theatre Royal, Covent Garden (1788)",,,,"Editor applauds quality of Inchbald's translation ('adapted to the English stage') in the preface, after previously having turned down a literal translation by another translator.",0,-0.6300186546654647,0.28589310722068245
4842,"The chronologist of the present war, or, General historical and political register, containing a faithful series of the events which have occurred in Europe, &c., from the commencement of the French revolution, to the end of the year 1796, including a space of nearly seven years",,1797,,,,History (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::2384::Anonymous (214); publisher::person::1828::George Robinson (G.G. and J. Robinson),English,2643743::London::United Kingdom,,,https://books.google.be/books?id=fxlYAAAAcAAJ&pg=PA189&lpg=PA189&dq=%22it+acknowledges+that+the+worship+worthy+of+the+supreme+being%22&source=bl&ots=nyHJlrdmuP&sig=ACfU3U0a-lm9gu5KUo0EQ7sQBp0uQ9Et9w&hl=nl&sa=X&ved=2ahUKEwjkyeDwgrjwAhVYSxUIHak5AoIQ6AEwAXoECAYQAw#v=onepage&q&f=false,,URL is to the second edition.,1,-0.9580718479149795,-0.881841695603907
4070,"The commerce of America with Europe, particularly with France and Great Britain, comparatively stated and explained, shewing the importance of the American revolution to the interest of France and pointing out the actual situation of the United States of North America in regard to trade, manufactures and population. By J.P. Brissot de Warville and Etienne Clavière, translated from the last French edition, revised by Brissot and called the second volume of his view of America. With a life of Brissot and an appendix by the translator",,,,,,,,,Appendix (Paratext Forms); Preface (Paratext Forms); Hermeneutical (Paratext Functions),"publisher; author::organisation::1100::Swords, Thomas and James",English,,"::paratext of::2772::The commerce of America with Europe, particularly with France and Great Britain, comparatively stated and explained, shewing the importance of the American revolution to the interest of France and pointing out the actual situation of the United States of North America in regard to trade, manufactures and population. By J.P. Brissot de Warville and Etienne Clavière, translated from the last French edition, revised by Brissot and called the second volume of his view of America. With a life of Brissot and an appendix by the translator (1795)",,,"A sketch of the life of J.P. Brissot.

Appendix consisting of authentic papers and illustrations.

Both by the editor.",,0,-0.6332522047350166,0.30872421597924626
3366,"The commerce of America with Europe, particularly with France and Great Britain, comparatively stated and explained, shewing the importance of the American revolution to the interest of France and pointing out the actual situation of the United States of North America in regard to trade, manufactures and population. By J.P. Brissot de Warville and Etienne Clavière, translated from the last French edition, revised by Brissot and called the second volume of his view of America. With a life of Brissot and an appendix by the translator",,1795,,,,Economics (FAST Topic),Essays (FAST Forms),,New edition (Printing and Publishing Status); Partial (Translation Status),"translator::person::1193::Joel Barlow; publisher::organisation::1100::Swords, Thomas and James",English,5128581::New York::United States,::other edition::2308::New travels in the United States of America. Performed in 1788. By J.P. Brissot de Warville. Translated from the French (1792),organisation::1221::British Library,https://books.google.co.uk/books?id=RCk5AAAAMAAJ&pg=PR1&lpg=PR1&dq=brissot+The+commerce+of+America+with+Europe+:+Showing+the+importance+of+the+American+revolution+to+the+interests+of+France&source=bl&ots=Pd8rHIVfl0&sig=ACfU3U1SVDLSEcj-EnVufs5UbgcydtuVsw&hl=nl&sa=X&ved=2ahUKEwiSh7L4kpfmAhXWUhUIHQrZCNYQ6AEwEHoECAkQBA#v=onepage&q=brissot%20The%20commerce%20of%20America%20with%20Europe%20%3A%20Showing%20the%20importance%20of%20the%20American%20revolution%20to%20the%20interests%20of%20France&f=false,,"New edition of vol. 3 of Brissot's travels in America, preceded by a very positive biography of Brissot by the translator. The translation is attributed to Joel Barlow. This source text was originally published separately. Later it was republished as the third volume of Brissot's travels in America. Brissot comments on it in his autobiography, saying that France ought to connect itself with the free Americans.",1,-0.8013671384351847,-0.16453616744588426
4955,The complaints of the poor people of England,,1793,,,,Social problems (FAST Topic),Essays (FAST Forms),,Source-text (Translation Status),author::person::2467::George Dyer; publisher::person::1737::Joseph Johnson,English,2643743::London::United Kingdom,,,,,,1,-0.9832333333323741,-0.8418593717541767
4691,The complete works of M. de Montesquieu. Translated from the French. In Four Volumes,,1777,,,,Allegories (FAST Topic); Politics and government (FAST Topic),Literary collections (FAST Forms),,Compilation (Translation Status); Integral (Translation Status),translator::person::2314::Anonymous (183); publisher::person::2720::Thomas Evans; translator::person::2632::Thomas Nugent,English,2643743::London::United Kingdom,::translation of::3317::Oeuvres complètes de M. de Montesquieu (1758),,https://data.historicaltexts.jisc.ac.uk/view?pubId=ecco-0826300101,,"Missing Montesquieu's 1757 Foreword, despite it being included in the 1758 posthumous 'Oeuvres complètes' published by Nourse and Pissot.",0,-1.009901883757639,-0.24579331450859557
5118,"The confessions of J.J. Rousseau, citizen of Geneva. To which are added the Reveries of a solitary walker and a new collection of letters from the author. Translated from the French",,,,,,,,,Preface (Paratext Forms); Hermeneutical (Paratext Functions),translator::person::2510::William Combe,English,,"::paratext of::3748::The confessions of J.J. Rousseau, citizen of Geneva. To which are added the Reveries of a solitary walker and a new collection of letters from the author. Translated from the French (1790)",organisation::1221::British Library,,,"This is the translator's preface to the Letters, which take up volume 3 to 5. Translator explains that they should be considered the continuation of the Confessions, covering Rousseau's adult years. Praises Rousseau's genius.",0,-0.6319948872455532,0.3057727026400169
5057,"The confessions of J.J. Rousseau, citizen of Geneva. To which are added the Reveries of a solitary walker and a new collection of letters from the author. Translated from the French",,1790,,,,,Autobiographies (FAST Forms),,Extended (Translation Status); Integral (Translation Status); Retranslation (Translation Status),publisher::person::1828::George Robinson (G.G.J. and J. Robinson); translator::person::2510::William Combe (Anonymous),English,2643743::London::United Kingdom,::translation of::3691::Les Rêveries du promeneur solitaire (1781/1783); ::translation of::3690::Les Confessions (1782); ::translation of::3692::Lettres de J.J. Rousseau,organisation::1221::British Library,"https://books.google.be/books?id=mppJAAAAYAAJ&printsec=frontcover&dq=The+Confessions+of+J.+J.+Rousseau,+Citizen+of+Geneva&hl=en&sa=X&redir_esc=y#v=onepage&q&f=false",,"Two parts, three volumes. An earlier translation of the first six books of the Confessions, followed by the Reveries, was published by Bew in 1783 (probably based on Les Confessions de J.J. Rousseau, suivies des Rêveries du promeneur solitaire, Geneva, 1782). The remaining six book appeared in French in 1789. For the present edition, the same first six books and the Reveries were retranslated. Added to that was a collection of letters (based on Moultou's edition of 1789?) in three volumes. The latter are accompanied by translator's preface. Barbier has argued that the anonymous translation is the work of William Combe. See C.P. Barbier, 'Letters of an Italian nun and an English gentleman', Revue de Littérature Comparée, vol. 28 (Jan 1, 1954). Review in Analytical Review, vol. IX (1791), p. 579, heavily critical of the work.",0,-1.0076125481788376,0.00806279449762828
4713,"The Constitution of a perfect commonwealth. Being the French constitution of 1793, amended, and rendered entirely conformable to the whole rights of man. The second edition, with a preface, shewing how to study politics. By T. Spence, author and publisher of that best repository of sound and standard politics, entitled Pigs' meat, and of several tracts on the imprescriptible rights of mankind",,,,,,,,,Preface (Paratext Forms); Hermeneutical (Paratext Functions),author::person::2211::Thomas Spence,English,2643743::London::United Kingdom,"::paratext of::3344::The Constitution of a perfect commonwealth. Being the French constitution of 1793, amended, and rendered entirely conformable to the whole rights of man. The second edition, with a preface, shewing how to study politics. By T. Spence, author and publisher of that best repository of sound and standard politics, entitled Pigs' meat, and of several tracts on the imprescriptible rights of mankind (1798)",,,"'A smattering of the Rights of Man has now pervaded all nations and rendered them very unhappy. The rich know not what to fear and the poor know not how far their rights extend or how far they are practicable. This is the time then for intelligent minds to employ themselves on this grand object. Imperfect systems will not now be able long to resist the reiterated attacks of truth. The dark ages will never more return; wherefore then should we prolong anarchy by childishly resisting the growing empire of reason'. (...) 'I say, are we at the price of our sacred rights and interests to do violence to truth in favour of canibals? Are we to determine right or wrong, that we and our children shall and ought to be less in the scale of animal beings than worms and caterpillars? Shall we say that Indians have an indisputable right to fish, hunt, graze, &c. and must civilized men be entirely disinherited of their natural property without an equivalant? Being so rich in a state of nature, do we shrink into abject servile poverty and forfeit our title to all abundance of natural goods the moment we join civilized society? Detested be the mode of education that would confine us to believe so! Sophists come forward! Speak out, and tell us how we are to study the chief of sciences, the science of the Bights of Man! Tell us how to think, ay, and likewise how to feel! Tell us whether we shall study as with the unprejudiced minds of untainted youth, or with the determined, mercenary, warped sophistry of our critical literati?

Shall we, ye leaders of the blind, study with a Pitt out of office or with a Pitt in office? As nature is the same whatsoever minister shall reign, so are the truths deducible from nature. And whenever I study, let who will reign, it shall be to discover the truth, and the whole truth, so help me God!

Wherefore having discharged my duty to mankind, in pointing out to the best of my apprehension, the only means by which they may be happy, I hold myself guiltless, and leave it to their choice to be free or enslaved; independent or influenced; to eat their own victuals or give them to the thankless'.","Egalitarian and humanitarian comments to introduce Spence 'Constitution of a perfect commonwealth', his amended version of the French Constitution of 1793.",0,-0.9912465570457505,0.03508040454462765
4712,"The Constitution of a perfect commonwealth. Being the French constitution of 1793, amended, and rendered entirely conformable to the whole rights of man. The second edition, with a preface, shewing how to study politics. By T. Spence, author and publisher of that best repository of sound and standard politics, entitled Pigs' meat, and of several tracts on the imprescriptible rights of mankind",,1798,,,,Constitutions (FAST Topic); Human rights (FAST Topic); Law (FAST Topic),,2,Adapted (Translation Status),publisher; author::person::2211::Thomas Spence,English,2643743::London::United Kingdom,"::derivative of::3343::An authentic copy of the new constitution of France, as adopted by the National Convention, June 23, 1793. Faithfully translated from the French (1793)",,https://go.gale.com/ps/retrieve.do?tabID=Monographs&resultListType=RESULT_LIST&searchResultsType=SingleTab&hitCount=1&searchType=BasicSearchForm&currentPosition=1&docId=GALE%7CCB0130114937&docType=Monograph&sort=Pub+Date+Forward+Chron&contentSegment=ZCFI&prodId=ECCO&pageNum=1&contentSet=GALE%7CCB0130114937&searchId=R5&userGroupName=kings&inPS=true,,"Spence's utopian, radical constitution was based on the French Constitution of 1793. A first edition has not been found. Price threepence.",0,-0.9995727327962811,-0.3483797837651705
5149,"The constitution of England, or an account of the English government, in which it is compared with the republican form. And occasionally with the other monarchies in Europe. By J.L. de Lolme",,1775,,,,Law (FAST Topic); Politics and government (FAST Topic); Republicanism (FAST Topic),Essays (FAST Forms),,Integral (Translation Status),"translator::person::2670::Francis Maseres; translator::person::1829::Jean-Louis de Lolme; publisher::organisation::1819::Kearsley, George; publisher::organisation::1266::Spilsbury, Charles",English,2643743::London::United Kingdom,"::translation of::3778::Constitution de l'Angleterre, ou état du gouvernement anglois, comparé avec la forme républicaine & avec les autres monarchies de l'Europe. Par M. de Lolme (1771)",organisation::1221::British Library,https://www.google.co.uk/books/edition/The_Constitution_of_England/xm-BUnkRV68C?hl=en&gbpv=1&dq=delolme+constitution+england&printsec=frontcover,,"""De Lolme's book… was widely praised as a superior account of the British constitution, comparable with the eleventh book of Montesquieu's 'L'esprit des lois' and William Blackstone's 'Commentaries on the Laws of England'. The circumstances in which the work appeared in English are somewhat obscure. Parts of the study first appeared in English as an anonymous pamphlet, 'A Parallel between the English Constitution and the Former Government of Sweden' (1772). Generally treated as de Lolme's work, though translated by another hand, the pamphlet attracted considerable attention in London political circles. An anonymous response attacked its factual inaccuracies while respecting its 'acuteness of comprehension'. At the same time, de Lolme was seeking subscriptions for the publication of a translation of his book, only to find that one had already been begun by two booksellers. He paid £10 for them to drop their undertaking, and the first full and credited English edition was published as 'The Constitution of England, or, An Account of the English Government' in 1775. 

It has been suggested that he was assisted in the translation by Baron Maseres, and the quality of the translation would appear to support this assertion. It is striking that a passage from this edition appeared previously in the preface to the [collected edition of the] Junius letters (1772), written as early as November 1771. This coincidence led to the conjecture that de Lolme and Junius were the same person… It is impossible to determine whether Junius saw the translation before publication or whether de Lolme adopted Junius's translation of the passage.

The Constitution of England, which reached a fourth (revised) edition in 1784, proved a great success. For a time de Lolme was fêted by the London political establishment. Proceeds from the sale of the book should have given de Lolme a comfortable income, but through improvidence and, it was rumoured, dissipation, gambling, and speculation, he remained in almost constant poverty [later receiving relief from the Royal Literary Fund].""

This translation went through multiple editions until at least 1807, with the appearance of a newly edited version by Dr Charles Coote. The URL is to the 1788 edition and the translators are suggested by the ONDB entry.

For further information, see the cited entry on John Louis de Lolme by G.P. Macdonell (2004), revised by Adam I.P. Smith (2009) in the ONDB (online).",1,-1.0479714435448464,-0.5005712532441758
